id,X4,X11,X18,X50,X26,X3112
201238668,0.623180064,8.495170003918155,0.62365252655313,1.724898646380487,0.8819771307376392,113.93732182323505
202310319,0.5609727840000002,17.496680399507355,0.4139144734916054,1.1189645159725612,0.24854178612198083,1098.588175784505
202604412,0.5765723175,17.70801068921463,1.1585294363736651,1.3900612001352535,4.655469089911067,880.8910153638554
201353439,0.5168003405000001,18.339752068940953,0.22204711493593998,1.0588061824289103,2.2037491501222863,2190.47364007049
195351745,0.494273113,10.649976905954981,0.15954723048816455,1.6587125972998067,1.6623826920470783,296.04240946849256
195450369,0.3518336325,15.934437296857142,0.31363801970820465,1.177702513028702,0.7410968606439354,254.88814093244739
196502338,0.5525370305,12.73355883927796,0.377240440845074,1.5085501877412935,1.0972816839621666,70.87837193408723
193570629,0.4151974565,17.999709268978876,0.3716307297502704,1.1311271100612137,0.7866110374140689,438.0299598695701
202963682,0.515246343,17.989035063906453,0.7025930818786792,1.4746147976916668,1.4974732211367736,1076.6553889824681
187448653,0.6479279255,10.025058563735678,5.018382662397344,2.3441560490843725,11.130168957444075,1010.1902676399991
199165205,0.8106321575000001,5.2539906270727785,15.78265420581404,2.113185570262287,5.410882802763984,1554.3684941819542
202781285,0.48770099400000005,14.06582635535162,0.801639545369842,1.2818546169272085,2.8542907899058223,2295.432172803287
197744053,0.46673143950000007,15.722338341403544,0.2512130375482871,1.185672757286918,0.3071181375216012,183.43279140688898
196321036,0.48468123050000006,18.362895687546388,0.1447055593022846,1.1309970433876868,0.3612673676070338,269.706387808344
202615809,0.5478594559999999,16.074029596924134,0.3153105493527435,1.7543606533660152,1.6237185799497622,368.07727849605226
202773859,0.4470292940000001,16.5845441065695,3.018154616239476,1.1738089090086843,56.192998214288714,1977.4402494567878
200027601,0.5078138480000001,16.769965632654404,0.6107871468309408,1.0459698253582237,23.1373348141794,757.3308352454554
196461564,0.5146170875,13.472349972429685,0.15275610724978,1.357196110815337,0.3919777295134893,188.69051361804793
197522503,0.5426576405,12.521831440786732,2.562046157786299,1.5402338151132495,6.271132309709951,1528.01474953674
197923137,0.47011951650000006,11.725938195932802,0.7231119479613034,1.9499376104040729,3.487929730490516,1640.8162453771724
202669041,0.5097444095000001,20.864190811352753,0.1295849762892114,1.2653590304071352,0.325153306620477,186.3582495576462
148860951,0.580298298,13.546336647335918,1.4101859606038605,1.3687269063354075,5.890610533579576,1157.0158844139326
193491962,0.7198001895,6.406267231439304,1.5086830248667367,2.0423916445979926,5.477703407704002,414.10700638722227
196337417,0.5809610000000001,17.307815380205998,1.644332620862379,1.1590112130042824,9.932818661016341,996.8899102216219
201709046,0.446734897,22.373906182149806,0.31730405233361975,0.9701183133259035,0.23335938363591485,370.9828325997805
202676795,0.4515686875,19.74783809583375,0.6164555593484442,1.3914853796351137,0.4977562706940182,351.5578322991571
202745496,0.414784977,23.123717606004742,0.40285755324858546,1.0564271489076968,1.4178599322461947,1325.4744224852175
201938880,0.535210988,15.104589355461089,0.18142966732288127,1.656732705149311,0.49250370829400775,286.9456111282796
200426127,0.549690345,15.695429732175686,0.6706072405539325,1.91608799279562,5.2435876689375025,206.47949746571658
202485442,0.564630807,16.35898819896587,0.8493741181601951,1.2524519394525357,0.8530248919090395,540.9880191239286
202061533,0.6328579620000001,11.514385904038622,6.386399067180025,1.6596839126913747,15.36222896337543,1678.7289517149081
202914259,0.477041711,19.80321437018258,0.257941391176539,1.0184286025840825,0.36928261418393327,310.3836610641059
198592331,0.556358043,17.294629490207658,0.8172577672784768,1.3409301050530307,2.8774645999793127,1119.9015859433127
199600168,0.5649902394999999,11.81746095862213,0.4226873851903993,2.2644773971881507,3.3163791533502476,157.75003821634988
201903388,0.5167137865,19.6144705580277,0.49030649612775834,1.2976525864120112,0.9416929796742637,682.6160864563113
195351744,0.5310456205000001,10.391805778899988,0.42985886026715453,1.6747720281009908,2.445947221191551,454.4759574158356
202640982,0.6180454365,13.27799562819538,1.208809278949819,1.3888131144070204,0.24307766744163653,1567.4155118294402
203008063,0.42681014650000004,27.944737489069627,0.0973414054697348,1.0141126223232815,0.22222614174274227,312.8136713996965
203041402,0.46690936850000003,20.787336406957355,0.39027312332349073,1.3122955960506821,4.178470433908285,742.1774433147799
202976372,0.457963469,21.305903743234076,0.20258977964985714,1.25272808077119,0.29447519505131425,275.0805208704275
202781899,0.42651425550000005,17.287159404786106,1.0182903913417956,1.921099430033572,5.0839354146928075,3754.245719455206
202935539,0.4046922115,12.963181450528603,1.1590053505439863,1.9924396839245153,1.584708109051767,997.0334342030746
27915559,0.482301161,20.38368644997831,11.659485344121045,1.0086399122313157,22.93015133536812,3393.5634511684334
195987018,0.5465368454999999,13.983326828167206,11.655981106262102,1.4941447440823747,22.75487630363214,4584.811856141463
